
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/econ_health_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/econ_health_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 12499
Train/Dev split: 2610/289
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215

2017-03-02T23:32:23.042916: step 1, loss 3.72976, acc 0.34375
2017-03-02T23:43:27.632746: step 6008, loss 0.00238121, acc 1
2017-03-02T23:43:27.736111: step 6009, loss 0.00224395, acc 1
2017-03-02T23:43:27.828095: step 6010, loss 0.00447181, acc 1
2017-03-02T23:43:27.933641: step 6011, loss 0.000654881, acc 1
2017-03-02T23:43:28.030176: step 6012, loss 0.000900723, acc 1
2017-03-02T23:43:28.145053: step 6013, loss 0.000432231, acc 1
2017-03-02T23:43:28.256118: step 6014, loss 6.77715e-05, acc 1
2017-03-02T23:43:28.364867: step 6015, loss 0.000197588, acc 1
2017-03-02T23:43:28.472378: step 6016, loss 7.32418e-05, acc 1
2017-03-02T23:43:28.580688: step 6017, loss 0.000866252, acc 1
2017-03-02T23:43:28.694897: step 6018, loss 0.000352507, acc 1
2017-03-02T23:43:28.787877: step 6019, loss 0.0013011, acc 1
2017-03-02T23:43:28.880536: step 6020, loss 0.000339368, acc 1
2017-03-02T23:43:28.986758: step 6021, loss 0.000439148, acc 1
2017-03-02T23:43:29.087270: step 6022, loss 0.00165514, acc 1
2017-03-02T23:43:29.193059: step 6023, loss 0.00105041, acc 1
2017-03-02T23:43:29.325587: step 6024, loss 0.000543604, acc 1
2017-03-02T23:43:29.437332: step 6025, loss 0.00047429, acc 1
2017-03-02T23:43:29.527406: step 6026, loss 0.00580485, acc 1
2017-03-02T23:43:29.609435: step 6027, loss 0.000272303, acc 1
2017-03-02T23:43:29.732930: step 6028, loss 0.000591562, acc 1
2017-03-02T23:43:29.843904: step 6029, loss 0.00022919, acc 1
2017-03-02T23:43:29.948008: step 6030, loss 0.000276896, acc 1
2017-03-02T23:43:30.066531: step 6031, loss 0.000569369, acc 1
2017-03-02T23:43:30.169956: step 6032, loss 0.000193354, acc 1
2017-03-02T23:43:30.270348: step 6033, loss 0.00281519, acc 1
2017-03-02T23:43:30.358341: step 6034, loss 0.00136054, acc 1
2017-03-02T23:43:30.472893: step 6035, loss 0.000317807, acc 1
2017-03-02T23:43:30.583086: step 6036, loss 0.00073004, acc 1
2017-03-02T23:43:30.690310: step 6037, loss 0.00159539, acc 1
2017-03-02T23:43:30.793271: step 6038, loss 0.000423013, acc 1
2017-03-02T23:43:30.900894: step 6039, loss 0.0028648, acc 1
2017-03-02T23:43:31.001674: step 6040, loss 0.000312532, acc 1
2017-03-02T23:43:31.091693: step 6041, loss 0.00114899, acc 1
2017-03-02T23:43:31.193857: step 6042, loss 0.000453133, acc 1
2017-03-02T23:43:31.303440: step 6043, loss 0.000743319, acc 1
2017-03-02T23:43:31.413286: step 6044, loss 0.000295576, acc 1
2017-03-02T23:43:31.519877: step 6045, loss 0.000380899, acc 1
2017-03-02T23:43:31.624215: step 6046, loss 0.00211774, acc 1
2017-03-02T23:43:31.722560: step 6047, loss 0.000291214, acc 1
2017-03-02T23:43:31.817655: step 6048, loss 9.55381e-05, acc 1
2017-03-02T23:43:31.916986: step 6049, loss 0.00135738, acc 1
2017-03-02T23:43:32.018269: step 6050, loss 0.000990465, acc 1
2017-03-02T23:43:32.122891: step 6051, loss 0.000347684, acc 1
2017-03-02T23:43:32.217600: step 6052, loss 0.000117953, acc 1
2017-03-02T23:43:32.331332: step 6053, loss 0.00248576, acc 1
2017-03-02T23:43:32.437190: step 6054, loss 0.010022, acc 1
2017-03-02T23:43:32.546954: step 6055, loss 0.000664034, acc 1
2017-03-02T23:43:32.638035: step 6056, loss 0.000770898, acc 1
2017-03-02T23:43:32.745890: step 6057, loss 0.000230796, acc 1
2017-03-02T23:43:32.853102: step 6058, loss 0.000285466, acc 1
2017-03-02T23:43:32.963038: step 6059, loss 0.00433647, acc 1
2017-03-02T23:43:33.072040: step 6060, loss 0.000660319, acc 1
2017-03-02T23:43:33.186933: step 6061, loss 0.00224742, acc 1
2017-03-02T23:43:33.282379: step 6062, loss 0.000541264, acc 1
2017-03-02T23:43:33.370204: step 6063, loss 0.0290284, acc 0.984375
2017-03-02T23:43:33.476702: step 6064, loss 0.000430872, acc 1
2017-03-02T23:43:33.578553: step 6065, loss 0.00101918, acc 1
2017-03-02T23:43:33.684567: step 6066, loss 0.0013276, acc 1
2017-03-02T23:43:33.786113: step 6067, loss 0.000352483, acc 1
2017-03-02T23:43:33.881407: step 6068, loss 0.000403536, acc 1
2017-03-02T23:43:33.997112: step 6069, loss 9.84204e-05, acc 1
2017-03-02T23:43:34.090662: step 6070, loss 0.000252961, acc 1
2017-03-02T23:43:34.183415: step 6071, loss 0.000415963, acc 1
2017-03-02T23:43:34.296961: step 6072, loss 0.00157241, acc 1
2017-03-02T23:43:34.400963: step 6073, loss 0.000142393, acc 1
2017-03-02T23:43:34.510509: step 6074, loss 0.000223503, acc 1
2017-03-02T23:43:34.613441: step 6075, loss 0.00558048, acc 1
2017-03-02T23:43:34.718090: step 6076, loss 0.000388339, acc 1
2017-03-02T23:43:34.819821: step 6077, loss 0.00968931, acc 1
2017-03-02T23:43:34.940232: step 6078, loss 0.00283323, acc 1
2017-03-02T23:43:35.043694: step 6079, loss 0.000270239, acc 1
2017-03-02T23:43:35.148754: step 6080, loss 0.000958309, acc 1
2017-03-02T23:43:35.253287: step 6081, loss 0.00313381, acc 1
2017-03-02T23:43:35.362869: step 6082, loss 0.00129215, acc 1
2017-03-02T23:43:35.477184: step 6083, loss 0.000314145, acc 1
2017-03-02T23:43:35.569745: step 6084, loss 0.000186901, acc 1
2017-03-02T23:43:35.665831: step 6085, loss 0.000709683, acc 1
2017-03-02T23:43:35.764657: step 6086, loss 0.00706835, acc 1
2017-03-02T23:43:35.880725: step 6087, loss 0.000927073, acc 1
2017-03-02T23:43:35.988142: step 6088, loss 0.00200231, acc 1
2017-03-02T23:43:36.094324: step 6089, loss 0.00221565, acc 1
2017-03-02T23:43:36.201695: step 6090, loss 0.000524342, acc 1
2017-03-02T23:43:36.288839: step 6091, loss 0.000859049, acc 1
2017-03-02T23:43:36.382398: step 6092, loss 0.000493485, acc 1
2017-03-02T23:43:36.481849: step 6093, loss 0.00056558, acc 1
2017-03-02T23:43:36.589930: step 6094, loss 0.000123249, acc 1
2017-03-02T23:43:36.701409: step 6095, loss 0.000193968, acc 1
2017-03-02T23:43:36.813143: step 6096, loss 0.000371473, acc 1
2017-03-02T23:43:36.913432: step 6097, loss 0.000754604, acc 1
2017-03-02T23:43:37.030279: step 6098, loss 0.000460435, acc 1
2017-03-02T23:43:37.124756: step 6099, loss 0.000203765, acc 1
2017-03-02T23:43:37.223100: step 6100, loss 0.00132729, acc 1

Evaluation:
2017-03-02T23:43:37.277179: step 6100, loss 2.86844, acc 0.519031

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6100

2017-03-02T23:43:37.778315: step 6101, loss 0.000257734, acc 1
2017-03-02T23:43:37.885579: step 6102, loss 0.0010945, acc 1
2017-03-02T23:43:37.995970: step 6103, loss 0.000409689, acc 1
2017-03-02T23:43:38.115025: step 6104, loss 0.000971042, acc 1
2017-03-02T23:43:38.224990: step 6105, loss 0.00175955, acc 1
2017-03-02T23:43:38.334446: step 6106, loss 0.00120833, acc 1
2017-03-02T23:43:38.435082: step 6107, loss 0.000260508, acc 1
2017-03-02T23:43:38.521098: step 6108, loss 0.000461014, acc 1
2017-03-02T23:43:38.607714: step 6109, loss 0.000266565, acc 1
2017-03-02T23:43:38.711201: step 6110, loss 0.000145625, acc 1
2017-03-02T23:43:38.820533: step 6111, loss 0.00977002, acc 1
2017-03-02T23:43:38.932463: step 6112, loss 0.000377776, acc 1
2017-03-02T23:43:39.038832: step 6113, loss 0.000560415, acc 1
2017-03-02T23:43:39.150944: step 6114, loss 0.00079819, acc 1
2017-03-02T23:43:39.266022: step 6115, loss 0.00018845, acc 1
2017-03-02T23:43:39.364431: step 6116, loss 0.000101811, acc 1
2017-03-02T23:43:39.469883: step 6117, loss 0.00093073, acc 1
2017-03-02T23:43:39.581917: step 6118, loss 0.00514517, acc 1
2017-03-02T23:43:39.688752: step 6119, loss 0.000250123, acc 1
2017-03-02T23:43:39.795159: step 6120, loss 0.00153181, acc 1
2017-03-02T23:43:39.901054: step 6121, loss 0.00154006, acc 1
2017-03-02T23:43:40.009603: step 6122, loss 0.00292515, acc 1
2017-03-02T23:43:40.098726: step 6123, loss 0.00208826, acc 1
2017-03-02T23:43:40.202158: step 6124, loss 0.000567869, acc 1
2017-03-02T23:43:40.303736: step 6125, loss 0.00138333, acc 1
2017-03-02T23:43:40.414229: step 6126, loss 0.00351346, acc 1
2017-03-02T23:43:40.524800: step 6127, loss 0.000906676, acc 1
2017-03-02T23:43:40.628681: step 6128, loss 0.000341453, acc 1
2017-03-02T23:43:40.739912: step 6129, loss 0.00117144, acc 1
2017-03-02T23:43:40.830604: step 6130, loss 0.000709419, acc 1
2017-03-02T23:43:40.933392: step 6131, loss 0.000415942, acc 1
2017-03-02T23:43:41.044957: step 6132, loss 0.0127402, acc 1
2017-03-02T23:43:41.157958: step 6133, loss 0.000562432, acc 1
2017-03-02T23:43:41.274920: step 6134, loss 0.000287797, acc 1
2017-03-02T23:43:41.374694: step 6135, loss 0.0023109, acc 1
2017-03-02T23:43:41.490083: step 6136, loss 0.000218451, acc 1
2017-03-02T23:43:41.579065: step 6137, loss 0.000756858, acc 1
2017-03-02T23:43:41.682155: step 6138, loss 0.000484992, acc 1
2017-03-02T23:43:41.790178: step 6139, loss 0.00865009, acc 1
2017-03-02T23:43:41.900677: step 6140, loss 0.000544947, acc 1
2017-03-02T23:43:42.009929: step 6141, loss 0.000901501, acc 1
2017-03-02T23:43:42.119738: step 6142, loss 0.000199915, acc 1
2017-03-02T23:43:42.223428: step 6143, loss 0.000628015, acc 1
2017-03-02T23:43:42.312643: step 6144, loss 0.000230118, acc 1
2017-03-02T23:43:42.409184: step 6145, loss 0.00125747, acc 1
2017-03-02T23:43:42.513610: step 6146, loss 0.00188979, acc 1
2017-03-02T23:43:42.621719: step 6147, loss 0.0005563, acc 1
2017-03-02T23:43:42.728011: step 6148, loss 0.000389157, acc 1
2017-03-02T23:43:42.838791: step 6149, loss 0.000828456, acc 1
2017-03-02T23:43:42.933799: step 6150, loss 0.000568373, acc 1
2017-03-02T23:43:43.030879: step 6151, loss 0.000213762, acc 1
2017-03-02T23:43:43.121469: step 6152, loss 0.000183433, acc 1
2017-03-02T23:43:43.230951: step 6153, loss 0.000559366, acc 1
2017-03-02T23:43:43.331429: step 6154, loss 0.000405098, acc 1
2017-03-02T23:43:43.440773: step 6155, loss 0.0126613, acc 0.984375
2017-03-02T23:43:43.543670: step 6156, loss 0.00264745, acc 1
2017-03-02T23:43:43.641306: step 6157, loss 0.000157742, acc 1
2017-03-02T23:43:43.753646: step 6158, loss 0.000265468, acc 1
2017-03-02T23:43:43.848130: step 6159, loss 0.00177816, acc 1
2017-03-02T23:43:43.946732: step 6160, loss 0.00143047, acc 1
2017-03-02T23:43:44.043500: step 6161, loss 0.000132793, acc 1
2017-03-02T23:43:44.150151: step 6162, loss 0.000431423, acc 1
2017-03-02T23:43:44.256668: step 6163, loss 0.00313553, acc 1
2017-03-02T23:43:44.362745: step 6164, loss 0.000194355, acc 1
2017-03-02T23:43:44.465183: step 6165, loss 0.000310052, acc 1
2017-03-02T23:43:44.562627: step 6166, loss 0.000425443, acc 1
2017-03-02T23:43:44.663526: step 6167, loss 0.000818516, acc 1
2017-03-02T23:43:44.765940: step 6168, loss 0.0111597, acc 1
2017-03-02T23:43:44.866937: step 6169, loss 0.000301576, acc 1
2017-03-02T23:43:44.970648: step 6170, loss 0.00160032, acc 1
2017-03-02T23:43:45.070788: step 6171, loss 0.000529658, acc 1
2017-03-02T23:43:45.173657: step 6172, loss 0.000842553, acc 1
2017-03-02T23:43:45.276178: step 6173, loss 0.000487085, acc 1
2017-03-02T23:43:45.369056: step 6174, loss 0.000369583, acc 1
2017-03-02T23:43:45.485762: step 6175, loss 0.00142046, acc 1
2017-03-02T23:43:45.594528: step 6176, loss 0.00100659, acc 1
2017-03-02T23:43:45.694845: step 6177, loss 0.00531008, acc 1
2017-03-02T23:43:45.802873: step 6178, loss 0.000264493, acc 1
2017-03-02T23:43:45.908860: step 6179, loss 0.00138298, acc 1
2017-03-02T23:43:46.018580: step 6180, loss 0.000485529, acc 1
2017-03-02T23:43:46.109638: step 6181, loss 0.000375873, acc 1
2017-03-02T23:43:46.215695: step 6182, loss 0.000689262, acc 1
2017-03-02T23:43:46.322099: step 6183, loss 0.000425413, acc 1
2017-03-02T23:43:46.426278: step 6184, loss 0.0025, acc 1
2017-03-02T23:43:46.537093: step 6185, loss 0.00323225, acc 1
2017-03-02T23:43:46.642549: step 6186, loss 0.000803573, acc 1
2017-03-02T23:43:46.749094: step 6187, loss 0.000989135, acc 1
2017-03-02T23:43:46.845003: step 6188, loss 0.00547432, acc 1
2017-03-02T23:43:46.933592: step 6189, loss 0.000511625, acc 1
2017-03-02T23:43:47.035183: step 6190, loss 0.000323826, acc 1
2017-03-02T23:43:47.146631: step 6191, loss 0.000226817, acc 1
2017-03-02T23:43:47.253522: step 6192, loss 0.00873127, acc 1
2017-03-02T23:43:47.358306: step 6193, loss 0.000957983, acc 1
2017-03-02T23:43:47.472648: step 6194, loss 0.00189728, acc 1
2017-03-02T23:43:47.579301: step 6195, loss 0.000331115, acc 1
2017-03-02T23:43:47.666213: step 6196, loss 0.000955084, acc 1
2017-03-02T23:43:47.769975: step 6197, loss 0.000654954, acc 1
2017-03-02T23:43:47.872996: step 6198, loss 0.000839554, acc 1
2017-03-02T23:43:47.972921: step 6199, loss 0.000424136, acc 1
2017-03-02T23:43:48.087125: step 6200, loss 0.0071982, acc 1

Evaluation:
2017-03-02T23:43:48.149279: step 6200, loss 2.97815, acc 0.522491

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6200

2017-03-02T23:43:48.619773: step 6201, loss 0.000167571, acc 1
2017-03-02T23:43:48.738128: step 6202, loss 0.000117266, acc 1
2017-03-02T23:43:48.843224: step 6203, loss 0.000378189, acc 1
2017-03-02T23:43:48.948546: step 6204, loss 0.000822698, acc 1
2017-03-02T23:43:49.057886: step 6205, loss 0.000408028, acc 1
2017-03-02T23:43:49.149487: step 6206, loss 0.00116718, acc 1
2017-03-02T23:43:49.255004: step 6207, loss 0.000546741, acc 1
2017-03-02T23:43:49.357906: step 6208, loss 0.000591073, acc 1
2017-03-02T23:43:49.473825: step 6209, loss 0.000553356, acc 1
2017-03-02T23:43:49.585940: step 6210, loss 0.000275695, acc 1
2017-03-02T23:43:49.698762: step 6211, loss 0.0055237, acc 1
2017-03-02T23:43:49.811310: step 6212, loss 0.000306732, acc 1
2017-03-02T23:43:49.910735: step 6213, loss 0.000463865, acc 1
2017-03-02T23:43:50.014209: step 6214, loss 0.000123842, acc 1
2017-03-02T23:43:50.126888: step 6215, loss 0.00116446, acc 1
2017-03-02T23:43:50.238471: step 6216, loss 8.40035e-05, acc 1
2017-03-02T23:43:50.353666: step 6217, loss 7.79204e-05, acc 1
2017-03-02T23:43:50.457845: step 6218, loss 0.000642944, acc 1
2017-03-02T23:43:50.563296: step 6219, loss 0.000220674, acc 1
2017-03-02T23:43:50.654697: step 6220, loss 0.000216877, acc 1
2017-03-02T23:43:50.757032: step 6221, loss 0.00017667, acc 1
2017-03-02T23:43:50.863052: step 6222, loss 0.00102441, acc 1
2017-03-02T23:43:50.966682: step 6223, loss 0.000110279, acc 1
2017-03-02T23:43:51.076578: step 6224, loss 0.000570427, acc 1
2017-03-02T23:43:51.184931: step 6225, loss 0.0189451, acc 0.984375
2017-03-02T23:43:51.299941: step 6226, loss 0.000683397, acc 1
2017-03-02T23:43:51.395021: step 6227, loss 0.000509597, acc 1
2017-03-02T23:43:51.505940: step 6228, loss 0.000183961, acc 1
2017-03-02T23:43:51.611910: step 6229, loss 0.000543925, acc 1
2017-03-02T23:43:51.715814: step 6230, loss 0.000234044, acc 1
2017-03-02T23:43:51.821546: step 6231, loss 0.00143426, acc 1
2017-03-02T23:43:51.918454: step 6232, loss 0.00287651, acc 1
2017-03-02T23:43:52.014342: step 6233, loss 0.000939588, acc 1
2017-03-02T23:43:52.111529: step 6234, loss 0.00120845, acc 1
2017-03-02T23:43:52.201377: step 6235, loss 0.00128787, acc 1
2017-03-02T23:43:52.303507: step 6236, loss 0.0031832, acc 1
2017-03-02T23:43:52.413464: step 6237, loss 0.0116061, acc 1
2017-03-02T23:43:52.529835: step 6238, loss 0.000861033, acc 1
2017-03-02T23:43:52.640521: step 6239, loss 0.000424389, acc 1
2017-03-02T23:43:52.745032: step 6240, loss 0.000149986, acc 1
2017-03-02T23:43:52.849436: step 6241, loss 0.00192155, acc 1
2017-03-02T23:43:52.946746: step 6242, loss 0.0043737, acc 1
2017-03-02T23:43:53.054647: step 6243, loss 0.000495994, acc 1
2017-03-02T23:43:53.151349: step 6244, loss 0.000168117, acc 1
2017-03-02T23:43:53.253612: step 6245, loss 0.000158147, acc 1
2017-03-02T23:43:53.360946: step 6246, loss 0.00133908, acc 1
2017-03-02T23:43:53.465273: step 6247, loss 0.000234065, acc 1
2017-03-02T23:43:53.561614: step 6248, loss 0.00067359, acc 1
2017-03-02T23:43:53.655067: step 6249, loss 0.000199049, acc 1
2017-03-02T23:43:53.761473: step 6250, loss 0.000806422, acc 1
2017-03-02T23:43:53.864940: step 6251, loss 8.44811e-05, acc 1
2017-03-02T23:43:53.962838: step 6252, loss 0.000993186, acc 1
2017-03-02T23:43:54.071168: step 6253, loss 0.000728076, acc 1
2017-03-02T23:43:54.174754: step 6254, loss 0.000809682, acc 1
2017-03-02T23:43:54.280747: step 6255, loss 0.000403231, acc 1
2017-03-02T23:43:54.374270: step 6256, loss 0.00126502, acc 1
2017-03-02T23:43:54.465659: step 6257, loss 0.00128164, acc 1
2017-03-02T23:43:54.569681: step 6258, loss 0.000426769, acc 1
2017-03-02T23:43:54.685113: step 6259, loss 0.00620034, acc 1
2017-03-02T23:43:54.791070: step 6260, loss 0.000418319, acc 1
2017-03-02T23:43:54.894727: step 6261, loss 0.000556523, acc 1
2017-03-02T23:43:54.994943: step 6262, loss 0.00062607, acc 1
2017-03-02T23:43:55.102131: step 6263, loss 0.013962, acc 0.984375
2017-03-02T23:43:55.196913: step 6264, loss 0.000179519, acc 1
2017-03-02T23:43:55.303623: step 6265, loss 0.000854982, acc 1
2017-03-02T23:43:55.421685: step 6266, loss 0.000318031, acc 1
2017-03-02T23:43:55.530623: step 6267, loss 0.000568769, acc 1
2017-03-02T23:43:55.639472: step 6268, loss 0.00133277, acc 1
2017-03-02T23:43:55.739505: step 6269, loss 0.000246148, acc 1
2017-03-02T23:43:55.838788: step 6270, loss 0.000199812, acc 1
2017-03-02T23:43:55.921360: step 6271, loss 0.000132028, acc 1
2017-03-02T23:43:56.030962: step 6272, loss 0.000834976, acc 1
2017-03-02T23:43:56.125403: step 6273, loss 0.000448846, acc 1
2017-03-02T23:43:56.233633: step 6274, loss 0.000646934, acc 1
2017-03-02T23:43:56.338672: step 6275, loss 0.000218732, acc 1
2017-03-02T23:43:56.437470: step 6276, loss 0.000905371, acc 1
2017-03-02T23:43:56.540380: step 6277, loss 0.000492734, acc 1
2017-03-02T23:43:56.639380: step 6278, loss 8.24719e-05, acc 1
2017-03-02T23:43:56.725702: step 6279, loss 0.000312823, acc 1
2017-03-02T23:43:56.839994: step 6280, loss 0.00942821, acc 1
2017-03-02T23:43:56.945708: step 6281, loss 0.00251104, acc 1
2017-03-02T23:43:57.052973: step 6282, loss 0.0143872, acc 0.984375
2017-03-02T23:43:57.156066: step 6283, loss 0.00189896, acc 1
2017-03-02T23:43:57.263402: step 6284, loss 0.011014, acc 1
2017-03-02T23:43:57.368654: step 6285, loss 0.0202666, acc 0.984375
2017-03-02T23:43:57.456573: step 6286, loss 0.000717494, acc 1
2017-03-02T23:43:57.552774: step 6287, loss 0.0018507, acc 1
2017-03-02T23:43:57.660273: step 6288, loss 0.00159196, acc 1
2017-03-02T23:43:57.760875: step 6289, loss 0.000691407, acc 1
2017-03-02T23:43:57.865903: step 6290, loss 0.00106857, acc 1
2017-03-02T23:43:57.975390: step 6291, loss 0.00106489, acc 1
2017-03-02T23:43:58.079734: step 6292, loss 0.00021083, acc 1
2017-03-02T23:43:58.168216: step 6293, loss 0.0116859, acc 1
2017-03-02T23:43:58.264339: step 6294, loss 0.000831524, acc 1
2017-03-02T23:43:58.364995: step 6295, loss 0.000555548, acc 1
2017-03-02T23:43:58.463509: step 6296, loss 0.0035579, acc 1
2017-03-02T23:43:58.569760: step 6297, loss 0.00194137, acc 1
2017-03-02T23:43:58.673693: step 6298, loss 0.000889952, acc 1
2017-03-02T23:43:58.783619: step 6299, loss 0.00129525, acc 1
2017-03-02T23:43:58.891471: step 6300, loss 0.00109263, acc 1

Evaluation:
2017-03-02T23:43:58.938371: step 6300, loss 3.27019, acc 0.539792

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-6300

2017-03-02T23:43:59.476107: step 6301, loss 0.00103714, acc 1
2017-03-02T23:43:59.579971: step 6302, loss 0.0015574, acc 1
2017-03-02T23:43:59.674771: step 6303, loss 0.000404658, acc 1
2017-03-02T23:43:59.779584: step 6304, loss 0.000328405, acc 1
2017-03-02T23:43:59.890096: step 6305, loss 0.000105096, acc 1
2017-03-02T23:43:59.994086: step 6306, loss 0.00075139, acc 1
2017-03-02T23:44:00.093813: step 6307, loss 0.000801062, acc 1
2017-03-02T23:44:00.200667: step 6308, loss 0.000795341, acc 1
2017-03-02T23:44:00.306649: step 6309, loss 0.000139434, acc 1
2017-03-02T23:44:00.395402: step 6310, loss 0.000303202, acc 1
2017-03-02T23:44:00.500189: step 6311, loss 0.000124157, acc 1
2017-03-02T23:44:00.614327: step 6312, loss 0.00177724, acc 1
2017-03-02T23:44:00.718526: step 6313, loss 0.000999087, acc 1
2017-03-02T23:44:00.817203: step 6314, loss 0.000973225, acc 1
2017-03-02T23:44:00.914799: step 6315, loss 0.00136783, acc 1
2017-03-02T23:44:01.022959: step 6316, loss 0.00388053, acc 1
2017-03-02T23:44:01.115193: step 6317, loss 0.000192001, acc 1
2017-03-02T23:44:01.199700: step 6318, loss 0.00143297, acc 1
2017-03-02T23:44:01.306268: step 6319, loss 0.00031493, acc 1
2017-03-02T23:44:01.418383: step 6320, loss 0.000207853, acc 1
2017-03-02T23:44:01.523267: step 6321, loss 0.000229109, acc 1
2017-03-02T23:44:01.628655: step 6322, loss 0.000941492, acc 1
2017-03-02T23:44:01.734919: step 6323, loss 0.00135236, acc 1
2017-03-02T23:44:01.844856: step 6324, loss 0.000218187, acc 1
2017-03-02T23:44:01.936420: step 6325, loss 0.000470825, acc 1
2017-03-02T23:44:02.043643: step 6326, loss 0.00330501, acc 1
2017-03-02T23:44:02.147946: step 6327, loss 0.0235391, acc 0.984375
2017-03-02T23:44:02.248871: step 6328, loss 0.000417815, acc 1
2017-03-02T23:44:02.356728: step 6329, loss 0.000310724, acc 1
2017-03-02T23:44:02.470221: step 6330, loss 0.00128677, acc 1
2017-03-02T23:44:02.576698: step 6331, loss 0.00084001, acc 1
2017-03-02T23:44:02.664832: step 6332, loss 0.000627436, acc 1
2017-03-02T23:44:02.761177: step 6333, loss 0.00034664, acc 1
2017-03-02T23:44:02.878430: step 6334, loss 0.00137867, acc 1
2017-03-02T23:44:02.985442: step 6335, loss 0.00104687, acc 1
2017-03-02T23:44:03.090619: step 6336, loss 0.00110369, acc 1
2017-03-02T23:44:03.198809: step 6337, loss 0.000402945, acc 1
2017-03-02T23:44:03.302233: step 6338, loss 0.00018231, acc 1
2017-03-02T23:44:03.386920: step 6339, loss 0.000157445, acc 1
2017-03-02T23:44:03.475240: step 6340, loss 0.000194587, acc 1
2017-03-02T23:44:03.583286: step 6341, loss 0.000293856, acc 1
2017-03-02T23:44:03.691308: step 6342, loss 0.000200872, acc 1
2017-03-02T23:44:03.791325: step 6343, loss 0.000715474, acc 1
2017-03-02T23:44:03.898961: step 6344, loss 0.000190315, acc 1
2017-03-02T23:44:03.999137: step 6345, loss 0.000391025, acc 1
2017-03-02T23:44:04.109321: step 6346, loss 0.00160843, acc 1
2017-03-02T23:44:04.205511: step 6347, loss 0.000127353, acc 1
2017-03-02T23:44:04.308359: step 6348, loss 0.000482521, acc 1
2017-03-02T23:44:04.409410: step 6349, loss 0.000901125, acc 1
2017-03-02T23:44:04.517845: step 6350, loss 0.0297435, acc 0.984375
2017-03-02T23:44:04.625617: step 6351, loss 0.00303485, acc 1
2017-03-02T23:44:04.728042: step 6352, loss 0.00041965, acc 1
2017-03-02T23:44:04.834060: step 6353, loss 0.00158543, acc 1
2017-03-02T23:44:04.937277: step 6354, loss 0.000246324, acc 1
2017-03-02T23:44:05.029509: step 6355, loss 0.000169418, acc 1
2017-03-02T23:44:05.133948: step 6356, loss 0.000823969, acc 1
2017-03-02T23:44:05.241515: step 6357, loss 0.000790642, acc 1
2017-03-02T23:44:05.354401: step 6358, loss 0.00038844, acc 1
2017-03-02T23:44:05.458371: step 6359, loss 0.00267981, acc 1
2017-03-02T23:44:05.571335: step 6360, loss 0.00132665, acc 1
2017-03-02T23:44:05.664126: step 6361, loss 0.00206782, acc 1
2017-03-02T23:44:05.763441: step 6362, loss 0.0016773, acc 1
2017-03-02T23:44:05.875595: step 6363, loss 0.00346191, acc 1
2017-03-02T23:44:05.976613: step 6364, loss 0.00110607, acc 1
2017-03-02T23:44:06.080495: step 6365, loss 0.000725475, acc 1
2017-03-02T23:44:06.184856: step 6366, loss 0.00398032, acc 1
2017-03-02T23:44:06.287156: step 6367, loss 0.00176702, acc 1
2017-03-02T23:44:06.380069: step 6368, loss 0.00916468, acc 1
2017-03-02T23:44:06.474340: step 6369, loss 0.000169952, acc 1
2017-03-02T23:44:06.582816: step 6370, loss 0.00249646, acc 1
2017-03-02T23:44:06.692574: step 6371, loss 0.000133441, acc 1
2017-03-02T23:44:06.803423: step 6372, loss 0.00327406, acc 1
2017-03-02T23:44:06.909109: step 6373, loss 0.000460542, acc 1
2017-03-02T23:44:07.019023: step 6374, loss 0.000583539, acc 1
2017-03-02T23:44:07.129606: step 6375, loss 0.000576073, acc 1
2017-03-02T23:44:07.221653: step 6376, loss 0.000339076, acc 1
2017-03-02T23:44:07.328719: step 6377, loss 0.000363689, acc 1
2017-03-02T23:44:07.440870: step 6378, loss 0.000357738, acc 1
2017-03-02T23:44:07.545836: step 6379, loss 0.00272551, acc 1
2017-03-02T23:44:07.652146: step 6380, loss 0.00031465, acc 1
2017-03-02T23:44:07.758212: step 6381, loss 0.00641491, acc 1
2017-03-02T23:44:07.862943: step 6382, loss 0.00272938, acc 1
2017-03-02T23:44:07.949508: step 6383, loss 0.000402734, acc 1
2017-03-02T23:44:08.053792: step 6384, loss 0.000666104, acc 1
